,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis
310,539.1822263732124,0.13336906271036308,5.260748420876169,426.5185829076939,1.839227868955592,787.9192359723214,0.006202998287725677,0.0036959057349227912,3.931778214079461,2819.0634828457096,0.6927186361132935,0.8136201826342672,0.3079949714536661,0.8565855666068777,364.8165523420246,0.0032499703552039314
311,602.617216379969,0.15487289088986012,14.33070491189464,46.38663945970317,2.341495920425057,74.57026146826935,0.16191501401798059,0.0663647595293667,4.162722329306771,2561.2536791776383,0.6481452445066994,0.7673130193905818,0.5556567967735917,0.8277430330735904,42.53293217775672,0.05396366080404246
312,304.686577402617,0.02510578396526962,255.70867143949502,1084.3397681727017,1.496616799034196,1874.3027465677662,0.010468229031636637,0.007256653754165913,6.025742086835075,9760.332408848222,0.8031189429409556,0.8799555783740346,0.19951540692486938,0.9151396924736892,961.0737109956984,0.0066372779071292905
313,1777.4578808369974,0.04245260414810205,288.3328343374709,1179.7544993878641,1.943535477569463,2594.8431625065377,0.021647538448082367,0.013371065166162769,5.949152044940787,30261.32908139317,0.7214916899874209,0.8153915286026883,0.4176092445730878,0.8727485773465318,1003.6164892856953,0.011896475022966214
314,134.3919397206188,0.09648521015916733,29.36925422726246,98.09335921348004,1.70463796076463,143.3708797564947,0.06673840445780745,0.03901169648717266,4.519546187279403,1066.5890103015067,0.7552368219841177,0.8506233827334745,0.27098523871335434,0.8874693516155838,91.07755433797034,0.03454808467858449
315,528.2576746203831,0.07829636958757608,302.06973113784005,624.5918700105904,2.1406744771837856,1172.6107873865867,0.0902560998047583,0.03960846394061287,5.309140299964861,4541.7293983074815,0.6683948673967214,0.7846674385001301,0.4694808585860063,0.8423530571502913,545.398713594194,0.032532594606785266
316,261.87358383474424,0.03327770385872604,181.42173190523224,869.6773575246505,1.3751079404003785,1220.0814626273082,0.0094819446117597,0.006481839796724564,5.636088258911291,6536.3251745900825,0.8278088082184283,0.9018245310805209,0.13625617634797219,0.9265674080522724,801.2768395173705,0.00591476142473441
317,546.2159883538832,0.03445663189778479,278.12315690038434,884.6052539041666,1.5875124249413675,1493.685015645214,0.022028623566741526,0.014013903584242123,5.922769726846502,12267.932579722557,0.7716300246504517,0.8619404547548262,0.22897557141894742,0.8992794266940061,786.8327953039233,0.012550256282009927
318,45.565217612499325,0.0973394247049,90.42612105362645,1154.791045554956,1.556636658147569,1910.2287922182818,0.01889715120705244,0.01530403316368528,4.526582328038665,361.59047942149897,0.770677466354213,0.864353760841746,0.2075944384230555,0.8990831894279745,1019.4149131946936,0.014433283300366608
319,26.657140719963856,0.0592854734902525,260.2814907392511,800.5215407599155,1.5685574910360904,1350.5062139506274,0.060335543302833146,0.04144589587925223,4.994943449716805,351.50523921874446,0.7770619533725303,0.8700522778192681,0.21667446528490514,0.9005804538642468,712.4539283174555,0.037447820603625094
320,4189.106785746249,0.15294334915135036,189.25467844796736,1448.0808702307545,4.78113348096886,8223.388514487733,0.018226383277521976,0.00943880837785527,5.109434161248879,13315.445098587401,0.4831350850536526,0.6058357094085717,1.9031629149298073,0.7204425756489007,966.6668738470015,0.008170215435421384
321,39.505360229346444,0.04240739934894819,168.74449231780005,508.687592175393,1.3047477650184756,644.602060807762,0.02046863319677193,0.014701145551528181,5.267687024320399,801.1427457049296,0.8567657857666844,0.9189004480218694,0.11015301431438146,0.9393832465584686,481.650935336035,0.013563960380648173
322,172.23035791054616,0.05749958886717393,163.5786677388824,404.9565848414197,1.7844570360471343,825.9794237942697,0.03543059781544073,0.02012340785396783,5.265833511767161,2253.9218596781957,0.7466597199996456,0.8404117009750813,0.3225908551415563,0.8845864241593486,349.9378895223415,0.017659513111458764
